Material,Code,Description,Size,Color,Pack,Qty,Price,Image,main_category,sub_category,sub_sub_category,sub_sub_sub_category,Tommur-Code,Lesso-Code
Vinyl Tiles,ACH-TILE-STERLING,STERLING 12x12 Self-Adhesive Vinyl Floor Tile,12x12,Light Oak Plank,1,0,11.76,images/achim/a5fda5_7ef3e0dec95b433e83f6b843e793f981.jpg,Flooring,Tiles,Vinyl Tiles,Sterling 12x12,,
Vinyl Tiles,ACH-TILE-STERLING,STERLING 12x12 Self-Adhesive Vinyl Floor Tile,12x12,Ash Grey Wood,1,0,11.76,images/achim/07c077_d5670a2dc33441cab25c34c3214ab3d1.jpg,Flooring,Tiles,Vinyl Tiles,Sterling 12x12,,
Vinyl Tiles,ACH-TILE-STERLING,STERLING 12x12 Self-Adhesive Vinyl Floor Tile,12x12,Rustic Slate,1,0,11.76,images/achim/a5fda5_0d9dbcca1702488599826137ec297f57.jpg,Flooring,Tiles,Vinyl Tiles,Sterling 12x12,,
Vinyl Tiles,ACH-TILE-STERLING,STERLING 12x12 Self-Adhesive Vinyl Floor Tile,12x12,Carrera Marble,1,0,11.76,images/achim/07c077_d2ca0a28c4a941909862c2a7600bb06d.jpg,Flooring,Tiles,Vinyl Tiles,Sterling 12x12,,
Vinyl Tiles,ACH-TILE-STERLING,STERLING 12x12 Self-Adhesive Vinyl Floor Tile,12x12,Square Parquet,1,0,11.76,images/achim/07c077_79bd9f7456ae4a6c9d140a1c2d813fd3.jpg,Flooring,Tiles,Vinyl Tiles,Sterling 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#103 Black & White,1,0,18.38,images/achim/07c077_2dd57b0ea9a748e3a0b913faa2ddec65.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#201 Classic Parquet Oak,1,0,18.38,images/achim/a5fda5_60acf7b7ecfc45c9a2a6d3284b0cb84e.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#202 Classic Light Oak Diamond Parquet,1,0,18.38,images/achim/07c077_ae1b90376594407b9b2c723a3218f510.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#204 Four Finger Square Parquet,1,0,18.38,images/achim/07c077_ca805ac53d2846c5818f6df3af8d81af.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#205 White Border Classic Inlaid Parquet,1,0,18.38,images/achim/pdf-ach-tivoli-tile-205-white-border-classic-inlaid-parquet.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#214 Light Oak Plank Look,1,0,18.38,images/achim/pdf-ach-tivoli-tile-214-light-oak-plank-look.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#223 Medium Oak Plank Look,1,0,18.38,images/achim/07c077_9d7373d8f9c842efaf39a9cd8a677369.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#224 Wood Diamond,1,0,18.38,images/achim/07c077_b47cc29341b745b3be930e9674b4658c.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#225 3 Finger Medium Oak Parquet,1,0,18.38,images/achim/07c077_da0fd6d8a7864830b17299de6b75c703.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#229 Charcoal Grey Wood,1,0,18.38,images/achim/07c077_9ffd9904c2f74b2285dabdc3a92168e6.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#230 Saddlewood,1,0,18.38,images/achim/a5fda5_ba905e25ca394ae49d52474293291d1b.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#231 Ash Grey Wood,1,0,18.38,images/achim/07c077_ff15641497db473086782a0a4299f286.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#327 Marble Blocks,1,0,18.38,images/achim/a5fda5_778711bd01274424b2af5faa073ecbda.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#332 Brick Pavers,1,0,18.38,images/achim/07c077_5f7336e949b14254a93feaa96d0b9822.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#450 Carrera Marble,1,0,18.38,images/achim/pdf-ach-tivoli-tile-450-carrera-marble.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#455 Bianco Marble,1,0,18.38,images/achim/07c077_d05c00c27cf748358f787fa8ea702f86.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#456 White Slate,1,0,18.38,images/achim/07c077_7dfdf8f625534ebbace20f270bc91eba.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Vinyl Tiles,ACH-TILE-TIVOLI,TIVOLI 12x12 1.2mm Self-Adhesive Vinyl Floor Tile (45 tiles / 45 sq ft),12x12,#457 Mosaic,1,0,18.38,images/achim/07c077_0d758a9fbd2e4d2288e020a882290654.jpg,Flooring,Tiles,Vinyl Tiles,Tivoli 12x12,,
Blinds,ACH-VERTICAL-HORIZON,HORIZON Ribbed Vinyl Patio Door Vertical Blind with Valance,104x84,White,2,0,53.44,images/achim/pdf-ach-blind-horizon-white.jpg,Windows,Blinds,Vertical Blinds,Horizon Ribbed,,
Blinds,ACH-VERTICAL-HORIZON,HORIZON Ribbed Vinyl Patio Door Vertical Blind with Valance,104x84,Alabaster,2,0,53.44,images/achim/pdf-ach-blind-horizon-alabaster.jpg,Windows,Blinds,Vertical Blinds,Horizon Ribbed,,
Blinds,ACH-VERTICAL-HORIZON,HORIZON Ribbed Vinyl Patio Door Vertical Blind with Valance,78x84,White,2,0,36.13,images/achim/pdf-ach-blind-horizon-white.jpg,Windows,Blinds,Vertical Blinds,Horizon Ribbed,,
Blinds,ACH-VERTICAL-HORIZON,HORIZON Ribbed Vinyl Patio Door Vertical Blind with Valance,78x84,Alabaster,2,0,36.13,images/achim/pdf-ach-blind-horizon-alabaster.jpg,Windows,Blinds,Vertical Blinds,Horizon Ribbed,,
Blinds,ACH-VERTICAL-MONACO,MONACO Plain Vinyl Patio Door Vertical Blind (no valance),104x84,White,2,0,49.19,images/achim/pdf-ach-blind-monaco-white.jpg,Windows,Blinds,Vertical Blinds,Monaco Plain,,
Blinds,ACH-VERTICAL-MONACO,MONACO Plain Vinyl Patio Door Vertical Blind (no valance),78x84,White,2,0,33.25,images/achim/pdf-ach-blind-monaco-white.jpg,Windows,Blinds,Vertical Blinds,Monaco Plain,,
Blinds,ACH-VERTICAL-VANE-PLAIN,Plain Vertical Blind Vane 3-1/2in (white only),82.5,White,100,0,1.56,images/logo.png,Windows,Blinds,Vertical Blinds,Plain Vanes,,
Blinds,ACH-VERTICAL-VANE-RIBBED,Ribbed Vertical Blind Vane 3-1/2in,82.5,White,100,0,1.56,images/logo.png,Windows,Blinds,Vertical Blinds,Ribbed Vanes,,
Copper,COPPER-K-90,ELBOW 90,"1""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type K Soft - ELBOW 90,
Copper,COPPER-K-90,ELBOW 90,"1/2""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type K Soft - ELBOW 90,
Copper,COPPER-K-90,ELBOW 90,"1-1/2""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type K Soft - ELBOW 90,
Copper,COPPER-K-90,ELBOW 90,"1-1/4""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type K Soft - ELBOW 90,
Copper,COPPER-K-90,ELBOW 90,"2""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type K Soft - ELBOW 90,
Copper,COPPER-K-90,ELBOW 90,"3""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type K Soft - ELBOW 90,
Copper,COPPER-K-90,ELBOW 90,"3/4""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type K Soft - ELBOW 90,
Copper,COPPER-K-90,ELBOW 90,"4""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type K Soft - ELBOW 90,
Copper,COPPER-K-PIPE,COPPER PIPE K,"1/2""",,1,0,0,images/CopperPipe.png,Plumbing,Pipes,Copper Pipes,Copper Pipe,Copper Type K Soft - Pipe - COPPER PIPE K,
Copper,COPPER-K-REDUCER,REDUCER,"1"" x 3/4""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type K Soft - REDUCER,
Copper,COPPER-K-REDUCER,REDUCER,"1-1/2"" x 1-1/4""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type K Soft - REDUCER,
Copper,COPPER-K-REDUCER,REDUCER,"1-1/4"" x 3/4""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type K Soft - REDUCER,
Copper,COPPER-K-REDUCER,REDUCER,"2"" x 1-1/2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type K Soft - REDUCER,
Copper,COPPER-K-REDUCER,REDUCER,"2-1/2"" x 2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type K Soft - REDUCER,
Copper,COPPER-K-REDUCER,REDUCER,"3"" x 2-1/2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type K Soft - REDUCER,
Copper,COPPER-K-REDUCER,REDUCER,"3/4"" x 1/2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type K Soft - REDUCER,
Copper,COPPER-K-REDUCER,REDUCER,"4"" x 3""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type K Soft - REDUCER,
Copper,COPPER-K-TEE,TEE,"1""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type K Soft - TEE,
Copper,COPPER-K-TEE,TEE,"1"" x 3/4""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type K Soft - TEE,
Copper,COPPER-K-TEE,TEE,"1/2""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type K Soft - TEE,
Copper,COPPER-K-TEE,TEE,"3/4""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type K Soft - TEE,
Copper,COPPER-K-TEE,TEE,"3/4"" x 1/2"" x 1/2""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type K Soft - TEE,
Copper,COPPER-K-TEE,TEE,"3/4"" x 3/4"" x 1/2""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type K Soft - TEE,
Copper,COPPER-L-90,ELBOW 90,"1/2""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type L Hard - ELBOW 90,
Copper,COPPER-L-90,ELBOW 90,"1-1/2""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type L Hard - ELBOW 90,
Copper,COPPER-L-90,ELBOW 90,"1-1/4""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type L Hard - ELBOW 90,
Copper,COPPER-L-90,ELBOW 90,"2""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type L Hard - ELBOW 90,
Copper,COPPER-L-90,ELBOW 90,"3/4""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type L Hard - ELBOW 90,
Copper,COPPER-L-90,ELBOW 90,"4""",,1,0,0,images/Copper90.png,Plumbing,Fittings,Copper Fittings,90 Elbow,Copper Type L Hard - ELBOW 90,
Copper,COPPER-L-CPLNG,COUPLING,"1-1/2""",,1,0,0,images/CopperCplng.png,Plumbing,Fittings,Copper Fittings,Coupling,Copper Type L Hard - COUPLING,
Copper,COPPER-L-CPLNG,COUPLING,"1-1/4""",,1,0,0,images/CopperCplng.png,Plumbing,Fittings,Copper Fittings,Coupling,Copper Type L Hard - COUPLING,
Copper,COPPER-L-CPLNG,COUPLING,"2""",,1,0,0,images/CopperCplng.png,Plumbing,Fittings,Copper Fittings,Coupling,Copper Type L Hard - COUPLING,
Copper,COPPER-L-CPLNG,COUPLING,"2-1/2""",,1,0,0,images/CopperCplng.png,Plumbing,Fittings,Copper Fittings,Coupling,Copper Type L Hard - COUPLING,
Copper,COPPER-L-CPLNG,COUPLING,"3""",,1,0,0,images/CopperCplng.png,Plumbing,Fittings,Copper Fittings,Coupling,Copper Type L Hard - COUPLING,
Copper,COPPER-L-CPLNG,COUPLING,"4""",,1,0,0,images/CopperCplng.png,Plumbing,Fittings,Copper Fittings,Coupling,Copper Type L Hard - COUPLING,
Copper,COPPER-L-PEXADPTR,Adapter (Copper to Pex),"1-1/2""",,1,0,0,images/CopperAdaptertoPEX.png,Plumbing,Fittings,Copper Fittings,Copper to PEX Adapter,Copper Type L Hard - Adapter (Copper to Pex),
Copper,COPPER-L-PEXADPTR,Adapter (Copper to Pex),"2""",,1,0,0,images/CopperAdaptertoPEX.png,Plumbing,Fittings,Copper Fittings,Copper to PEX Adapter,Copper Type L Hard - Adapter (Copper to Pex),
Copper,COPPER-L-PEXADPTR,Adapter (Copper to Pex),"2-1/2""",,1,0,0,images/CopperAdaptertoPEX.png,Plumbing,Fittings,Copper Fittings,Copper to PEX Adapter,Copper Type L Hard - Adapter (Copper to Pex),
Copper,COPPER-L-PEXADPTR,Adapter (Copper to Pex),"3/4""",,1,0,0,images/CopperAdaptertoPEX.png,Plumbing,Fittings,Copper Fittings,Copper to PEX Adapter,Copper Type L Hard - Adapter (Copper to Pex),
Copper,COPPER-L-PIPE,COPPER PIPE L,"1""",,1,0,0,images/CopperPipe.png,Plumbing,Pipes,Copper Pipes,Copper Pipe,Copper Type L Hard - COPPER PIPE L,
Copper,COPPER-L-PIPE,COPPER PIPE L,"1/2""",,1,0,0,images/CopperPipe.png,Plumbing,Pipes,Copper Pipes,Copper Pipe,Copper Type L Hard - COPPER PIPE L,
Copper,COPPER-L-PIPE,COPPER PIPE L,"1-1/2""",,1,0,0,images/CopperPipe.png,Plumbing,Pipes,Copper Pipes,Copper Pipe,Copper Type L Hard - COPPER PIPE L,
Copper,COPPER-L-PIPE,COPPER PIPE L,"1-1/4""",,1,0,0,images/CopperPipe.png,Plumbing,Pipes,Copper Pipes,Copper Pipe,Copper Type L Hard - COPPER PIPE L,
Copper,COPPER-L-PIPE,COPPER PIPE L,"2""",,1,0,0,images/CopperPipe.png,Plumbing,Pipes,Copper Pipes,Copper Pipe,Copper Type L Hard - COPPER PIPE L,
Copper,COPPER-L-PIPE,COPPER PIPE L,"2-1/2""",,1,0,0,images/CopperPipe.png,Plumbing,Pipes,Copper Pipes,Copper Pipe,Copper Type L Hard - COPPER PIPE L,
Copper,COPPER-L-PIPE,COPPER PIPE L,"3/4""",,1,0,0,images/CopperPipe.png,Plumbing,Pipes,Copper Pipes,Copper Pipe,Copper Type L Hard - COPPER PIPE L,
Copper,COPPER-L-REDTEE,RED TEE,"1"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"1/2"" x 1/2"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"1-1/2"" x 1-1/2"" x 1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"1-1/2"" x 1-1/2"" x 1-1/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"1-1/2"" x 1-1/2"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"1-1/4"" x 1-1/4"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2"" x 2"" x 1-1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2"" x 2"" x 1-1/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2"" x 2"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2"" x 3/4"" x 2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2-1/2"" x 1-1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2-1/2"" x 2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2-1/2"" x 2"" x 2-1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2-1/2"" x 2-1/2"" x 1-1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2-1/2"" x 2-1/2"" x 2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2-1/2"" x 2-1/2"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"2-1/2"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"3"" x 1-1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"3"" x 2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"3"" x 3"" x 1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"3"" x 3"" x 2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"3"" x 3"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"3"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"3/4"" x 1"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"3/4"" x 1/2"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"3/4"" x 3/4"" x 1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"4"" x 1-1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"4"" x 2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"4"" x 3"" x 2-1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"4"" x 4"" x 1-1/2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"4"" x 4"" x 2""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"4"" x 4"" x 3""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDTEE,RED TEE,"4"" x 4"" x 3/4""",,1,0,0,images/CopperRedTee.png,Plumbing,Fittings,Copper Fittings,Reducing Tee,Copper Type L Hard - RED TEE,
Copper,COPPER-L-REDUCER,REDUCER,"1"" x 3/4""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type L Hard - REDUCER,
Copper,COPPER-L-REDUCER,REDUCER,"1-1/2"" x 1-1/4""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type L Hard - REDUCER,
Copper,COPPER-L-REDUCER,REDUCER,"2"" x 1-1/2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type L Hard - REDUCER,
Copper,COPPER-L-REDUCER,REDUCER,"2-1/2"" x 2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type L Hard - REDUCER,
Copper,COPPER-L-REDUCER,REDUCER,"3"" x 2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type L Hard - REDUCER,
Copper,COPPER-L-REDUCER,REDUCER,"3"" x 2-1/2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type L Hard - REDUCER,
Copper,COPPER-L-REDUCER,REDUCER,"3/4"" x 1/2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type L Hard - REDUCER,
Copper,COPPER-L-REDUCER,REDUCER,"4"" x 2""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type L Hard - REDUCER,
Copper,COPPER-L-REDUCER,REDUCER,"4"" x 3""",,1,0,0,images/CopperReducer.png,Plumbing,Fittings,Copper Fittings,Reducer,Copper Type L Hard - REDUCER,
Copper,COPPER-L-STUB,Copper Elbow Stub out,"1/2""",,1,0,0,images/CopperStub.png,Plumbing,Fittings,Copper Fittings,Stub Out,Copper Type L Hard - Copper Elbow Stub out,
Copper,COPPER-L-TEE,TEE,"1""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type L Hard - TEE,
Copper,COPPER-L-TEE,TEE,"1/2""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type L Hard - TEE,
Copper,COPPER-L-TEE,TEE,"1-1/2""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type L Hard - TEE,
Copper,COPPER-L-TEE,TEE,"2""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type L Hard - TEE,
Copper,COPPER-L-TEE,TEE,"3/4""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type L Hard - TEE,
Copper,COPPER-L-TEE,TEE,"4""",,1,0,0,images/CopperTee.png,Plumbing,Fittings,Copper Fittings,Tee,Copper Type L Hard - TEE,
